80;X;X;1;X;X;2;1;2;2;2;X;X;X;4;2;X;X;1;1;X;1;2;1;X;X;1;X;X;X;X;X;X;X;X;X;X;1;2;X;3;4;4;3;X;4;X;X;X;X;X;X;X;X;X;5;5;X;4;4;4;X;3;X;3;5;X;X;X;X;X;4;4;4;X;X;X;X;X;X;1;X;1;X;X;X;X;2;2;X;X;4;1;2;X;X;1;X;X;X;X;1;X;2;X;1;1;X;X;X;X;1;X;X;X;X;X;1;X;1;3;X;2;2;X;3;X;5;3;X;X;1;X;1;X;1;X;1;1;1;X;X;X;X;X;4;1;1;X;X;X;X;3;1;3;4;X;1;2;X;X;X;X;1;X;1;X;1;1;1;X;X;X;3;1;1;1;4;1;3;3;4;X;X;X;X;5;X;5;5;5;X;5;X;X;3;X;X;X;5;5
93;3;X;3;2;X;3;1;X;X;X;X;X;X;X;2;2;X;X;X;X;5;X;X;X;X;X;X;X;X;5;0;1;X;3;2;X;2;5;2;X;5;3;2;X;X;X;X;X;1;X;X;1;1;4;4;X;X;0;X;5;X;X;X;1;X;X;X;X;4;3;1;5;3;X;5;X;2;X;X;5;1;X;3;X;0;X;3;4;X;X;X;X;2;X;X;X;3;X;X;3;X;X;X;X;3;X;X;X;3;X;3;X;3;3;3;X;3;3;X;X;3;X;3;3;3;3;3;X;X;X;X;3;3;3;X;X;3;X;3;3;3;3;X;X;X;3;X;3;3;3;X;X;X;3;X;3;3;3;X;3;3;3;X;X;3;X;X;3;X;X;3;X;X;X;3;X;X;3;3;X;X;3;X;3;3;3;3;X;X;X;3;X;X;X;3;X;X;X;X;3
1040;X;5;3;X;X;X;2;4;4;X;X;4;3;X;X;X;X;X;0;3;X;X;X;3;5;5;X;X;5;X;X;X;X;5;X;3;X;X;X;2;2;4;3;X;X;X;X;X;3;3;X;X;X;5;X;5;3;X;5;X;X;X;X;X;5;X;4;3;5;2;X;X;5;4;X;X;X;3;4;X;4;X;3;X;4;X;5;2;3;3;2;X;X;X;X;4;X;X;3;X;5;4;5;X;X;X;2;1;5;2;5;2;X;X;X;X;X;5;3;2;X;X;X;X;X;5;X;X;2;X;1;X;X;X;X;5;2;X;3;1;X;5;X;3;5;2;X;X;1;X;4;2;X;X;X;X;3;X;5;X;X;X;X;2;5;X;X;X;X;X;1;4;3;4;X;X;5;3;3;X;5;X;4;2;X;X;X;5;3;X;X;1;X;X;X;5;4;X;X;5
92;X;3;X;X;X;2;X;1;4;X;X;0;X;4;1;X;2;X;5;2;0;X;2;X;X;4;X;2;3;4;5;4;3;X;2;0;X;X;X;3;4;5;4;3;2;1;X;X;X;X;4;5;X;3;X;X;1;X;X;3;4;5;4;X;2;X;X;1;3;X;X;X;X;4;X;2;1;X;X;X;X;X;5;X;3;X;X;X;X;2;X;X;4;3;2;1;X;X;X;3;X;5;X;4;X;X;X;0;1;2;3;4;X;5;4;2;X;X;X;1;2;4;X;5;X;4;3;2;X;X;X;3;1;X;4;2;X;2;X;0;X;X;X;X;X;X;X;3;2;X;X;X;X;X;X;X;X;0;X;1;X;X;5;X;X;X;3;X;4;X;0;3;X;5;X;X;X;X;X;0;X;X;X;X;1;X;X;X;4;5;X;4;X;2;X;X;5;X;X;X
1589;5;X;X;X;2;5;4;X;X;X;X;2;X;X;X;X;5;X;X;X;X;X;3;X;X;5;X;X;5;X;5;X;4;5;X;5;X;5;X;5;X;X;3;3;5;X;X;X;5;X;5;X;5;5;4;X;X;5;3;X;5;X;X;X;5;X;X;5;4;X;X;X;X;4;X;2;X;X;4;5;X;X;3;X;5;X;4;X;5;X;X;X;X;4;5;X;5;X;X;X;X;X;X;5;4;X;X;X;5;X;X;X;X;5;2;5;X;3;5;3;4;X;X;5;3;5;5;X;X;X;X;X;X;5;4;X;X;X;5;5;5;X;5;4;5;X;5;X;5;X;X;2;5;3;5;3;5;X;X;5;X;X;X;3;5;X;5;5;3;X;X;2;5;5;4;4;X;X;X;X;3;X;5;X;2;X;5;5;0;X;X;X;5;X;4;3;X;X;X;X
1043;0;X;X;X;X;X;2;X;X;5;X;X;X;X;X;X;0;3;0;0;X;X;0;5;X;5;X;X;4;5;3;2;X;X;X;X;X;X;0;X;X;X;X;0;X;X;X;4;5;X;3;X;X;3;2;X;0;3;0;X;X;X;X;2;5;X;5;5;X;X;4;5;X;X;0;X;3;X;X;0;X;X;0;X;0;0;X;X;X;0;X;X;3;0;0;X;0;X;X;1;X;X;X;X;X;0;X;5;X;X;5;1;X;X;X;X;X;0;X;1;X;X;0;5;0;0;X;X;X;2;X;X;X;1;1;2;X;X;X;0;X;X;4;X;5;2;0;5;X;X;0;1;X;X;X;X;2;X;X;0;0;X;2;5;5;X;0;X;X;3;5;X;0;0;X;0;X;1;1;5;X;5;1;X;4;X;1;X;3;5;X;X;4;1;X;X;1;2;X;5
1588;X;X;X;X;5;2;3;1;X;2;X;X;X;X;X;3;X;5;X;3;X;4;3;2;5;5;3;5;X;4;1;3;X;4;X;X;X;X;X;X;X;2;X;X;4;X;X;X;3;X;3;X;4;X;3;X;4;X;X;4;5;4;X;X;X;3;X;3;X;3;X;X;X;X;3;X;3;X;X;2;X;3;X;X;4;4;X;2;X;2;3;X;3;X;X;4;3;X;4;3;4;2;X;4;X;X;5;3;4;X;X;X;X;X;X;X;4;5;X;X;X;3;X;5;X;5;3;X;X;X;X;X;2;X;4;X;4;X;X;X;X;X;4;1;4;3;3;X;5;2;X;X;1;3;4;1;X;5;3;X;3;2;X;X;X;4;X;X;X;3;3;2;3;X;X;X;X;X;X;X;3;4;X;X;X;4;X;X;4;5;X;X;X;X;3;X;1;3;X;4
639;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;5;X;5;5;X;X;5;4;X;X;X;X;0;1;X;X;4;X;X;X;2;1;X;X;X;3;4;5;X;3;X;X;1;X;X;3;X;5;4;3;X;1;X;X;X;X;4;5;X;4;X;2;X;X;X;2;3;4;X;4;3;2;2;0;X;X;4;X;X;3;X;1;0;X;2;3;4;5;5;4;X;X;X;0;1;2;X;4;X;5;X;X;2;1;X;1;2;4;X;5;X;4;X;2;X;X;0;3;1;X;4;X;X;2;1;X;1;X;3;4;5;X;X;3;X;X;X;X;X;1;X;3;5;X;X;X;X;X;5;X;2;X;3;0;4;X;0;X;X;5;2;X;X;X;2;0;X;X;X;X;1;5;2;X;X;5;X;4;0;2;X;4;5;X;4;3
1586;1;X;X;3;X;X;3;X;X;X;2;X;X;3;X;X;X;4;X;4;X;2;2;X;X;4;3;3;X;X;X;3;X;X;4;3;X;X;X;3;X;3;X;X;2;X;X;X;4;2;X;3;X;X;X;2;X;X;X;X;X;X;3;2;3;3;X;X;3;X;3;4;2;X;X;X;3;X;3;X;X;3;X;X;2;3;X;2;X;X;3;4;X;2;2;2;X;3;2;X;X;1;4;3;X;X;4;3;3;X;3;2;3;4;3;4;3;X;2;2;4;X;3;X;X;3;X;3;4;X;X;X;X;3;X;X;X;3;X;X;X;X;3;X;4;X;X;X;X;3;3;X;2;3;4;X;X;X;X;X;3;X;X;5;X;X;X;X;X;X;X;3;X;4;3;2;3;3;1;X;3;5;5;X;3;X;3;X;X;X;X;X;3;X;3;3;X;X;3;X
90;X;X;3;X;X;X;X;X;X;3;2;X;X;X;X;X;X;X;X;4;X;X;X;5;X;X;X;X;2;X;X;2;X;2;X;X;X;X;X;4;X;3;X;X;X;X;3;3;X;3;2;X;X;X;X;X;X;X;4;X;3;X;X;4;X;X;X;X;X;X;X;3;3;3;3;X;3;3;X;3;3;3;3;X;X;X;3;3;3;3;X;3;3;X;X;3;X;3;3;3;3;3;X;X;X;3;3;3;3;3;X;X;3;X;X;X;X;X;X;X;X;3;X;3;X;3;X;3;X;3;X;X;3;3;X;3;X;X;X;X;X;3;3;3;X;3;X;3;3;3;X;3;3;3;3;3;X;X;X;3;3;X;3;X;X;X;3;3;3;3;3;3;3;X;3;3;3;X;3;3;X;X;X;X;X;X;3;3;3;3;3;X;3;X;X;3;3;3;X;3
1046;X;5;X;5;5;X;5;5;5;5;X;X;X;5;X;X;5;X;X;X;5;X;5;0;X;X;X;X;X;1;4;X;X;X;4;2;4;X;0;X;4;5;1;3;X;X;X;4;X;4;X;X;X;3;1;X;3;0;X;3;5;1;4;X;X;X;X;2;5;X;3;X;3;X;X;X;X;2;4;X;3;1;X;X;X;X;X;3;X;X;X;5;X;1;3;4;X;X;4;X;3;5;X;1;X;X;4;1;X;X;X;X;5;0;X;2;4;X;5;X;X;X;4;X;2;4;1;4;1;X;X;X;X;X;X;X;X;5;X;X;4;X;3;2;X;3;X;X;X;X;X;4;1;X;2;5;X;3;5;X;X;4;X;X;X;X;X;X;X;X;X;X;X;X;4;X;5;X;X;4;2;X;3;3;X;3;5;X;4;X;4;4;4;X;4;X;X;4;4;4
1066;X;2;2;X;2;2;2;2;X;X;1;X;X;2;X;0;X;5;X;2;2;X;2;2;X;X;2;X;2;X;2;2;X;2;2;2;X;X;2;2;2;2;X;X;2;X;2;X;2;2;2;X;X;X;2;X;X;X;X;2;2;X;2;2;2;2;X;X;X;X;2;X;2;2;2;2;X;X;X;X;X;X;X;X;X;2;4;X;X;X;X;X;X;X;X;X;X;X;X;X;1;3;X;X;3;X;2;X;X;X;3;X;X;X;2;2;2;X;X;X;2;2;X;2;2;X;2;2;2;2;2;X;2;X;2;2;2;X;X;X;X;X;2;2;X;2;2;X;X;2;X;2;2;2;2;X;X;X;X;X;X;X;X;2;X;X;X;2;X;X;X;X;X;2;2;X;2;1;X;X;X;4;2;X;5;X;4;X;2;2;1;X;2;X;X;X;0;X;5;X
578;2;X;4;4;5;3;X;X;X;X;X;X;X;X;X;3;X;X;2;1;X;3;X;X;X;X;X;X;3;X;X;4;3;3;X;X;3;X;4;3;X;X;1;X;5;2;4;4;4;3;X;5;4;2;X;4;X;3;X;1;X;X;X;X;3;4;X;5;X;3;X;X;4;X;X;X;X;X;4;3;3;4;X;4;X;4;X;3;3;X;4;X;3;3;3;2;3;3;3;4;X;X;X;X;X;X;3;3;3;X;X;X;X;X;X;X;X;X;X;X;3;X;3;3;1;X;X;X;2;X;X;X;4;1;X;X;X;X;4;X;3;3;X;X;3;4;X;X;4;4;X;X;4;3;X;X;X;4;3;X;1;X;X;X;2;3;X;X;X;X;X;4;5;4;4;X;4;3;3;X;X;X;X;X;X;X;3;3;X;4;X;X;X;2;X;5;X;4;4;2
1056;X;X;4;X;X;X;X;4;X;X;X;4;4;X;4;X;X;X;4;4;4;4;X;X;X;4;X;X;3;3;X;X;X;X;X;3;3;X;X;X;X;3;1;X;X;5;5;X;X;X;X;3;3;5;3;4;3;X;4;3;4;X;4;4;5;3;4;4;X;X;4;X;X;3;X;1;5;4;5;X;X;5;3;X;4;3;4;X;4;X;3;X;X;3;3;X;X;X;3;4;3;X;3;X;X;4;X;3;4;X;5;X;X;X;X;4;X;X;X;5;X;5;X;X;5;X;3;X;X;X;X;X;3;3;3;X;2;X;X;3;X;X;4;3;3;X;X;3;3;3;X;3;3;X;X;4;3;3;3;3;2;X;X;X;X;X;X;X;X;X;X;4;4;2;X;X;X;4;3;X;X;X;X;3;X;3;X;X;X;X;X;X;X;X;X;4;X;X;4;3
109;3;4;3;X;X;X;X;4;X;4;X;4;3;3;X;X;3;X;3;2;X;X;4;3;X;X;X;X;3;1;X;X;1;1;1;X;X;X;X;X;2;X;X;X;X;3;2;2;X;X;3;3;2;2;4;3;X;X;X;3;1;1;2;X;1;1;X;2;X;2;3;3;5;X;1;X;X;X;X;X;2;X;X;X;1;3;X;3;X;X;X;X;X;2;X;X;X;1;3;X;3;X;X;X;5;4;3;5;5;X;3;4;X;3;4;X;X;X;X;3;X;X;X;X;X;X;3;X;1;X;X;2;X;2;1;2;X;3;1;X;X;X;2;X;X;X;1;X;3;2;X;2;4;X;X;2;X;X;2;4;3;4;X;4;X;1;X;X;X;X;X;5;X;1;X;X;X;X;X;X;3;X;X;1;3;X;X;3;4;4;2;X;X;X;X;X;X;X;4;3
587;4;3;X;X;1;2;X;1;X;3;1;0;X;4;X;3;2;0;5;2;0;X;X;X;4;X;1;2;3;4;5;4;3;X;2;0;0;1;2;X;4;5;4;3;2;1;X;1;X;X;4;5;X;3;3;X;1;0;1;3;4;5;X;3;2;1;0;1;3;X;4;5;5;X;3;2;1;X;1;X;3;X;X;4;X;2;2;0;1;X;4;5;X;X;2;1;0;1;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;3;0;4;X;X;3;5;5;X;X;X;5;2;0;X;X;X;X;1;5;2;X;4;X;2;4;X;X;1;X;5;X;4;3
1543;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;1;X;X;X;3;X;X;X;X;X;X;X;3;X;4;X;X;3;X;0;X;3;X;3;X;2;3;X;2;X;4;2;X;4;X;2;3;2;X;3;3;4;X;X;X;3;3;X;X;X;X;X;3;X;X;X;4;3;2;X;1;1;5;X;X;X;X;1;2;X;X;X;X;2;0;4;2;X;4;4;2;3;X;X;X;4;X;3;2;X;4;X;X;X;3;3;X;4;X;2;4;3;1;1;2;3;4;3;1;X;X;X;X;2;1;X;X;X;4;2;4;1;3;X;X;2;X;4;X;3;X;X;X;1;4;X;X;X;X;3;X;X;X;4;3;X;4;3;X;X;1;4;X;2;3;3;X;3;2;2;X;X;3;5;2;X;X;X;5;2;X;2;X;X;2;4;X
106;3;3;X;4;X;4;X;X;X;4;4;5;4;3;X;X;4;2;X;3;3;3;3;3;X;X;X;X;X;X;X;2;X;5;X;4;X;3;X;X;X;X;5;X;X;X;X;X;X;X;X;4;3;X;X;X;X;X;3;X;X;3;3;X;X;X;3;X;4;X;5;X;X;3;X;4;X;X;X;X;3;X;X;X;4;4;X;X;3;4;4;3;X;X;X;X;4;4;4;3;4;4;X;2;3;X;X;3;3;3;X;4;X;X;4;X;4;X;X;3;4;X;X;X;X;4;X;X;X;3;3;3;3;3;3;3;X;2;X;X;X;3;4;X;X;4;3;X;X;X;X;X;X;3;X;X;X;4;X;3;X;X;X;4;X;X;X;2;3;4;3;X;4;3;3;3;X;X;X;X;4;3;X;X;4;4;X;X;2;X;X;3;4;X;X;4;4;X;5;3
588;X;1;4;0;X;5;5;X;4;X;1;4;5;2;1;X;2;5;X;2;2;X;2;2;2;X;X;2;2;X;2;2;2;2;2;2;2;2;2;2;2;X;X;2;2;X;X;2;X;X;2;2;X;X;2;2;2;X;2;X;2;X;X;2;2;2;2;X;2;2;X;X;2;X;2;X;X;X;2;2;2;2;2;2;5;2;4;3;X;5;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;2;2;X;X;X;X;4;X;5;3;X;X;4;3;5;X;2;X;X;X;X;4;2;2;2;X;X;2;X;2;X;X;X;X;X;2;2;X;X;2;2;X;2;X;2;X;2;2;X;2;2;2;X;X;2;2;2;X
589;X;0;X;X;0;3;X;0;0;0;X;X;X;0;0;X;0;2;5;X;X;X;0;X;0;X;0;X;1;1;X;X;X;0;5;X;3;0;X;4;X;3;X;X;X;X;X;0;X;X;X;X;X;0;1;X;0;5;X;X;X;2;X;X;4;X;X;5;0;X;X;2;2;5;X;3;5;X;X;X;X;X;X;X;3;X;X;3;0;X;X;X;0;X;X;0;X;1;0;X;X;1;X;X;X;X;X;X;0;3;0;X;X;X;0;X;X;1;0;X;X;4;X;0;3;X;1;0;0;5;5;X;X;0;X;0;4;3;X;X;X;0;0;X;X;X;4;0;4;0;0;3;X;3;X;3;X;X;4;X;3;0;0;X;X;X;X;X;X;X;X;X;X;1;X;3;X;2;5;0;X;X;4;X;0;X;X;1;3;0;X;4;1;X;X;X;X;4;0;X
105;4;4;X;3;X;3;5;X;X;X;X;X;X;4;5;X;X;4;X;X;X;5;4;X;X;X;5;4;3;3;3;X;1;X;X;4;3;4;4;4;X;X;X;X;3;3;4;X;X;4;X;X;X;X;X;4;X;3;X;X;X;4;X;X;X;3;3;4;4;3;X;X;X;3;X;X;4;3;4;3;X;X;X;4;4;3;X;X;X;X;X;3;5;4;3;3;4;X;3;X;3;4;X;X;X;X;X;2;X;X;4;X;X;X;3;X;X;X;4;2;2;3;3;X;X;X;X;X;3;X;X;X;X;4;X;1;X;X;5;3;4;3;X;5;4;2;X;X;X;4;3;4;3;X;X;X;X;X;X;4;4;X;X;X;4;3;X;X;X;2;X;X;X;X;X;X;X;3;X;4;X;2;X;X;X;4;5;3;3;X;X;X;4;3;1;X;X;3;5;2
1565;X;2;5;X;X;X;X;5;2;X;X;X;X;5;X;X;X;X;X;X;5;X;X;3;4;5;X;5;4;X;X;X;X;X;X;1;X;X;X;X;X;X;5;X;X;X;X;X;X;X;X;X;5;5;3;5;5;5;5;1;X;X;5;X;3;5;X;3;5;5;5;4;X;X;X;X;5;5;5;2;X;5;X;5;X;X;X;4;5;X;X;5;X;X;X;X;X;3;X;5;X;X;5;1;5;2;X;3;X;2;5;X;X;5;X;X;3;X;1;5;5;X;X;X;2;5;X;X;5;5;3;5;5;X;X;X;5;2;X;X;X;4;X;5;X;X;5;X;X;X;2;X;X;3;4;5;3;5;X;5;1;5;3;5;X;5;X;3;X;X;X;X;5;X;5;5;1;X;5;2;5;4;5;X;X;X;X;X;1;X;X;1;X;X;X;X;X;X;2;5
118;5;1;2;5;X;X;X;X;X;X;X;X;1;4;2;X;X;5;X;5;X;1;3;0;X;X;X;X;5;1;4;1;X;5;4;X;4;5;0;2;X;X;1;3;X;2;X;4;2;4;0;1;X;X;1;5;X;0;X;3;5;1;4;1;4;X;X;2;X;X;3;X;X;X;X;X;X;X;X;3;X;1;4;5;2;X;2;3;5;3;2;X;X;X;X;4;X;2;4;X;X;X;X;1;X;X;X;X;X;3;5;X;X;X;X;2;X;X;X;4;3;2;X;X;2;4;1;4;X;X;X;5;X;X;X;X;4;X;0;2;X;4;3;X;X;X;X;X;X;4;X;4;X;4;X;5;X;X;5;X;X;X;X;5;3;5;X;X;X;X;X;X;X;X;X;1;5;X;X;X;X;X;X;3;X;3;X;3;X;X;1;5;3;2;X;X;X;3;1;X
1087;X;X;X;5;1;X;4;X;2;X;4;2;X;X;2;X;X;X;2;X;2;X;X;4;2;X;2;X;2;X;X;2;2;2;X;X;5;X;2;X;X;2;3;2;X;2;1;X;X;X;2;X;X;X;X;X;2;X;X;2;X;X;X;X;2;2;X;X;X;X;2;X;2;X;X;1;1;1;5;2;X;X;X;X;1;X;2;X;2;2;3;X;5;X;2;X;X;2;X;2;X;X;2;X;X;X;X;5;X;2;X;2;2;4;2;X;X;X;5;X;X;2;2;4;X;X;2;2;X;5;2;X;5;2;X;X;X;1;2;2;X;2;2;X;X;3;2;X;2;X;1;X;X;X;X;X;2;5;X;X;X;2;2;X;X;2;X;X;2;X;X;1;X;2;5;X;4;X;2;X;2;X;X;X;X;X;X;X;5;X;2;1;3;1;X;3;X;3;X;1
597;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;5;5;4;X;X;X;1;0;1;X;3;4;X;X;5;4;3;2;1;0;1;2;3;X;5;X;X;4;3;X;1;0;1;2;3;4;5;X;X;X;3;2;1;0;X;2;X;4;5;X;X;X;3;2;X;X;1;X;3;4;X;X;X;3;2;X;X;1;X;3;4;5;X;X;4;3;2;1;0;1;2;3;X;5;X;5;4;X;2;1;X;5;5;X;5;5;X;5;5;5;X;5;5;X;5;X;5;5;5;5;X;5;5;5;5;5;X;X;5;X;X;5;X;3;X;1;X;1;2;3;X;X;X;5;X;3;3;3;X;1;X
1086;X;5;4;X;3;X;5;X;X;2;4;X;X;X;X;5;X;4;X;5;4;X;X;4;X;X;X;5;X;X;X;X;X;X;X;3;4;5;X;3;X;X;X;5;4;X;4;5;X;X;X;4;X;X;3;X;3;X;X;X;5;3;X;4;4;4;4;5;X;3;5;3;4;5;4;X;X;X;X;X;X;X;4;X;X;5;5;X;3;5;X;X;X;4;X;5;X;X;X;3;X;5;3;X;X;5;X;X;4;X;X;3;4;X;X;3;5;X;5;X;5;X;3;4;X;4;X;X;X;X;5;5;X;X;4;X;X;3;X;X;X;4;X;4;X;X;2;4;5;3;3;X;X;X;5;X;X;X;3;X;5;X;X;4;3;5;X;X;4;X;X;4;4;3;X;4;X;X;3;X;X;4;4;X;4;3;X;5;4;X;X;X;X;5;X;X;X;5;5;3
1560;X;X;3;X;X;X;X;3;X;2;1;X;3;2;X;X;X;X;X;3;X;4;X;X;X;X;3;X;X;X;X;X;X;X;X;4;X;X;3;2;4;X;3;X;X;2;X;2;X;3;X;X;2;2;3;4;X;X;X;X;2;3;4;X;X;X;5;2;4;1;1;X;2;X;2;X;X;2;3;X;2;X;X;2;1;3;X;X;X;1;X;4;4;3;1;X;X;X;3;2;2;X;X;X;X;2;X;X;3;5;X;2;X;X;X;2;3;2;5;X;3;2;3;3;X;3;X;4;4;X;X;X;3;2;3;3;3;X;X;X;X;2;X;3;2;X;X;X;X;5;2;3;X;X;2;X;X;X;X;3;2;3;X;5;X;X;X;X;5;3;X;3;2;X;4;X;X;4;X;X;X;X;X;X;5;X;X;X;X;X;3;X;X;4;4;2;4;2;3;X
1562;2;4;1;3;X;X;X;X;X;X;X;X;X;4;2;3;1;X;X;X;X;X;4;2;X;X;3;X;X;X;X;X;X;X;X;X;X;X;3;3;X;2;2;2;2;2;2;X;2;2;2;2;X;X;X;2;2;2;2;2;2;2;X;2;2;2;2;X;X;X;X;X;2;2;X;2;2;2;2;2;2;2;2;2;X;2;2;X;X;2;X;2;X;X;X;2;2;2;2;2;2;2;2;2;2;X;2;2;X;2;X;X;X;X;1;X;X;X;X;X;2;2;3;X;3;X;2;X;X;X;2;X;2;X;2;X;X;X;X;1;X;2;X;X;X;X;X;3;X;1;X;3;X;1;X;X;2;2;X;4;X;X;X;4;X;2;X;X;X;4;X;X;X;2;X;X;X;X;X;2;X;3;X;X;X;X;X;X;X;3;X;X;X;2;X;3;X;X;2;X
1073;X;4;3;2;1;0;3;3;3;3;X;3;3;3;X;3;X;X;X;3;4;X;4;3;X;1;X;X;X;X;4;5;4;3;2;1;0;X;X;X;X;5;X;X;2;X;0;1;X;3;X;5;4;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;4;5;X;X;X;X;X;1;2;X;4;X;4;3;2;X;0;1;X;X;4;X;4;X;2;X;0;X;2;X;X;X;X;3;X;X;0;1;X;X;X;5;X;X;X;1;X;X;X;X;X;X;4;X;X;X;X;0;X;2;X;X;5;X;3;2;1;0;X;2;3;X;5;4;X;X;1;X;1;2;3;X;X;X;X;2;4;4;4;X;X;X;X;X;4;X;4;4;X;X;X;4;4;X;4;X;4;X;4;X;4;4;4;X;X;X;4;4;X;X;X;X;4;4;X;4;X;X;4;4
125;5;3;4;1;X;1;X;X;4;3;3;5;3;5;3;1;5;5;3;X;X;1;X;3;3;5;X;1;X;1;X;2;X;1;X;X;3;X;X;4;X;X;3;5;5;X;5;5;X;X;1;4;X;3;3;X;1;X;5;2;4;4;5;2;5;3;5;2;5;X;X;5;X;4;2;X;5;X;3;X;2;X;4;X;X;X;2;3;4;X;X;3;X;X;X;1;5;X;X;1;X;1;4;X;X;X;X;5;X;2;X;2;X;3;X;X;3;2;3;2;5;X;3;X;3;X;X;4;4;X;X;X;4;3;4;X;2;5;X;X;X;5;X;X;X;X;X;X;X;X;X;5;X;X;X;X;X;X;X;X;X;X;X;4;X;X;X;X;X;X;3;X;X;X;5;X;4;X;X;X;X;X;X;X;X;4;X;X;3;3;X;X;X;X;X;X;X;X;X;X
1077;X;X;X;3;X;X;3;X;5;X;X;X;4;4;5;4;X;X;X;3;X;3;X;3;X;3;X;X;3;3;3;X;4;4;X;X;3;X;X;3;X;X;X;X;4;X;3;X;X;4;4;4;4;3;X;4;4;X;X;3;X;4;X;X;X;X;4;4;X;4;X;4;X;X;4;4;4;X;4;X;X;4;4;4;X;X;X;X;X;X;X;X;4;4;X;X;X;4;X;5;X;5;5;X;5;X;5;5;5;4;4;4;5;4;5;X;5;X;X;5;3;X;4;5;5;X;4;4;X;4;X;4;4;4;4;5;X;X;X;X;4;X;X;X;4;X;X;X;X;5;4;X;X;X;X;X;X;X;4;4;X;3;X;4;X;X;X;X;X;3;3;X;4;X;4;4;X;X;X;4;X;4;X;X;X;4;X;X;X;X;X;X;X;4;4;5;3;X;X;X
606;X;X;3;5;X;X;X;3;X;1;4;X;X;5;X;X;X;4;X;4;X;X;X;X;5;3;X;X;2;3;3;X;X;X;3;X;2;X;2;X;X;X;X;4;2;3;3;X;X;X;2;2;3;X;X;X;2;X;1;X;5;X;X;X;3;X;X;4;X;X;X;X;X;X;X;X;3;2;X;X;3;2;3;X;X;2;X;X;4;X;X;X;2;2;X;X;X;3;1;X;X;X;X;2;5;X;3;3;X;X;5;3;3;3;X;5;X;X;2;4;3;2;2;X;X;X;X;X;X;3;4;5;X;4;X;X;3;X;X;2;5;4;X;X;2;3;2;X;5;4;2;2;X;X;5;X;X;X;X;X;X;X;2;X;X;3;1;3;X;2;1;X;X;1;X;1;3;X;1;X;1;1;X;X;1;1;X;X;1;X;1;X;X;4;1;X;1;X;1;1
139;4;X;X;X;X;X;X;X;X;X;X;4;X;X;X;X;3;3;4;X;X;X;4;X;X;X;X;5;X;4;3;X;X;X;X;X;X;X;X;4;3;X;X;X;X;X;X;X;5;3;X;4;X;X;X;X;X;3;X;3;X;1;X;X;X;X;3;3;X;3;X;X;3;3;3;X;X;X;X;3;3;X;3;X;3;3;X;X;X;3;X;3;3;3;3;X;3;3;X;X;X;X;X;3;3;X;X;3;3;X;X;X;3;3;X;X;3;3;X;X;X;3;X;3;3;3;X;3;3;X;X;3;3;3;3;X;3;X;X;X;5;X;X;X;X;5;5;5;5;5;5;X;X;5;X;5;5;5;5;5;X;5;5;X;5;5;X;5;X;X;X;X;5;5;X;5;X;5;X;X;X;X;5;5;5;5;5;5;5;X;X;5;5;5;5;X;5;5;5;X
1222;4;X;4;4;X;4;4;4;X;4;X;4;4;4;4;4;X;4;X;4;4;X;4;X;X;4;4;4;4;X;4;4;4;4;4;4;4;4;4;4;X;4;4;4;4;X;4;X;X;4;4;4;X;4;X;4;X;4;4;4;4;X;4;X;4;X;4;4;X;X;X;4;X;X;X;4;4;4;X;4;X;X;X;X;X;X;X;X;X;X;X;X;X;2;X;2;2;2;2;X;X;X;2;X;2;2;2;2;X;2;X;X;2;2;2;2;2;2;2;2;2;2;X;2;2;2;2;2;2;2;X;2;2;X;2;2;2;2;2;X;2;2;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X
